Neil Young,Hitchhiker,/n/neil+young/hitchhiker_20099258.html,"When I was a hitchhiker on the road  
I had to count on you  
But you needed me to ease the load  
And for conversation too  
Or judge you, just pass on through.  
  
You didn't see me in Toronto  
When I first tried out some hash  
Smoked through a pen and I'd do it again  
But I didn't have the cash  
I didn't have the cash  
  
Then I tried amphetamines  
And my head was in a glass  
Taped underneath the speedometer wires  
Of my '48 Buick's dash.  
But I knew that wouldn't last.  
  
Then came California  
When I first saw open water  
In the land of opportunity  
I knew I was getting hotter  
I knew I was getting hotter.  
  
But the neon lights  
And the endless nights  
Fame took me by surprise  
The doctor gave me Valium  
But I still couldn't close my eyes  
I still couldn't close my eyes.  
  
Then came paranoia  
And it ran away with me  
I would not sign my autograph  
Or appear on TV  
Or see or be seen  
  
Living in the country  
Looked good to me  
Smoking grass while the summer passed  
In the real organic sea  
Where everything was green  
  
Then we had a kid and we split apart  
I was living on the road  
And a little cocaine went a long, long way  
To ease that different load  
And my head did explode  
My head did explode.  
  
I thought I was an Aztec  
Or a runner in Peru  
I could build such beautiful buildings  
To house the chosen few  
Like an Inca from Peru.  
  
How many years have come and gone  
Like friends and enemies  
I tried leave my past behind  
But it's catching up with me  
It's catching up with me  
  
I don't know how I'm standin' here  
Livin' in my life  
I'm thankful for my children  
And my faithful wife

"
Phish,Boogie On Reggae Woman - Phish,/p/phish/boogie+on+reggae+woman+phish_20613785.html,"I like to see you boogie  
Right across the floor  
I like to do it to you  
Till you holla for more  
  
I like to reggae  
But you dance too fast for me  
I'd like to make love to you  
So you can make me scream  
  
Boogie on reggae woman  
What is wrong with me  
Boogie on reggae woman  
Baby can't you see  
  
I'd like to see both of us  
Fall deeply in love  
I'd like to see you na...  
Under the stars above  
Yes I would  
I'd like to see both of us  
Fall deeply in love - yeah  
I'd like to see you in the raw  
Under the stars above  
  
So boogie on reggae woman  
What is wrong with you  
Boogie on reggae woman  
What you tryin' to do  
Can I play? Can I play?  
No!  
  
Boogie on reggae woman  
What is wrong with me  
Boogie on reggae woman  
What you tryin' to do  
  
Boogie on reggae woman  
Let me do it to you  
Boogie on reggae woman  
What you tryin' to do

"
Quietdrive,Maybe Misery,/q/quietdrive/maybe+misery_20652313.html,"Can you answer me?  
No more time for questioning  
My car's outside I want to leave  
Don't you think I'm interesting  
Well, I'm listening.  
  
Everything's obvious  
The way you put your hand on me  
The way you talk so easily  
The way your lips are glistening  
Well, I'm listening.  
  
You get around  
You want me  
You come around  
You need me  
This time around  
I won't be back at all  
  
Maybe misery is  
What I need to keep my sanity  
And I don't mean if things don't go my way  
I'll be pleased to meet you  
  
And maybe yesterday  
Was a day that I could get away  
Now today I'm stuck in sanity  
And I'm pleased to meet you  
  
Right now I think I'm sane,  
But I'm really just anxious  
To cross that bridge  
The subconscious oasis  
Where right is right  
And wrong is wrong  
And you weren't there  
To build me up  
  
You get around  
You want me  
You come around  
You need me  
This time around  
I won't be back at all  
  
Maybe misery  
Is what I need to keep my sanity  
And I don't mean if things don't go my way  
I'll be pleased to meet you (pleased to meet you)  
  
And maybe yesterday  
Was a day that I could get away  
Now today I'm stuck in sanity  
And I've seen it all  
I've seen it all  
Many times before  
  
Maybe misery  
Is what I need to keep my sanity  
And I don't mean if things don't go my way  
I'll be pleased to meet you  
  
And maybe yesterday was a day that I could get away  
Now today I'm stuck in sanity  
And I've seen it all  
I've seen it all  
Many times before  
  
Maybe misery (many times before)  
Is what I need to keep my sanity (many times before)  
And I don't mean if things don't go my way (many times before)  
I'll be pleased to meet you (many times before)  
  
And maybe yesterday (many times before)  
Was a day that I could get away (many times before)  
Now today I'm stuck in sanity (many times before)  
And I've seen it all  
I've seen it all  
Many times before

"
Rainbow,The Temple Of The King,/r/rainbow/the+temple+of+the+king_20113631.html,"One day in the year of the fox  
Came a time remembered well  
When the strong young man of the rising sun  
Heard the tolling of the great black bell  
  
One day in the year of the fox  
When the bell began to ring  
Meant the time had come  
For one to go  
To the temple of the king  
  
There in the middle of the circle he stands  
Searching, seeking  
With just one touch of his trembling hand  
The answer will be found  
  
Daylight waits while the old man sings  
Heaven help me  
And then like the rush of a thousand wings  
It shines upon the one  
And the day had just begun  
  
One day in the year of the fox  
Came a time remembered well  
When the strong young man of the rising sun  
Heard the tolling of the great black bell  
  
One day in the year of the fox  
When the bell began to sing  
It meant the time had come  
For one to go  
To the temple of the king  
  
There in the middle of the people  
He stands  
Seeing, feeling  
With just a wave of a strong right hand  
He's gone  
To the temple of the king  
  
Far from the circle at the edge of the world  
He's hoping, wondering  
Thinking back from the stories he's heard  
Of what he's going to see  
  
There in middle of the circle it lies  
Heaven help me  
Then all could see by the shine in his eyes  
The answer had been found  
  
Back with the people in the circle  
He stands  
Giving, feeling  
With just one touch of a strong right hand  
They know  
Of the temple and the king

"
Ramones,Merry Christmas,/r/ramones/merry+christmas_10238473.html,"Merry christmas, i don't want to fight tonight with...  
  
Merry christmas, i don't want to fight tonight  
Merry christmas, i don't want to fight tonight  
Merry christmas, i don't want to fight tonight with you  
  
Where is santa at his sleigh? tell me why is it always this way?  
Where is rudolph? where is blitzen, baby? merry christmas, merry merry merry
christmas  
  
All the children are tucked in their beds sugar-plum fairies dancing in their
heads  
Snowball fighting, it's so exciting baby  
  
I love you and you love me and that's the way it's got to be  
I loved you from the start 'cause christmas ain't the time for breaking each
other's heart

"
Rolling Stones,Factory Girl,/r/rolling+stones/factory+girl_20117929.html,"Waiting for a girl who's got curlers in her hair  
Waiting for a girl she has no money anywhere  
We get buses everywhere  
Waiting for a factory girl  
  
Waiting for a girl and her knees are much too fat  
Waiting for a girl who wears scarves instead of hats  
Her zipper's broken down the back  
Waiting for a factory girl  
  
Waiting for a girl and she gets me into fights  
Waiting for a girl we get drunk on Friday night  
She's a sight for sore eyes  
Waiting for a factory girl  
  
Waiting for a girl and she's got stains all down her dress  
Waiting for a girl and my feet are getting wet  
She ain't come out yet  
Waiting for a factory girl

"
Rush,Carnies,/r/rush/carnies_21015142.html,"Under the gaze of the angels  
A spectacle like he's never seen  
Spinning lights and faces  
Demon music and gypsy queens  
  
The glint of iron wheels  
Bodies spin in a clockwork dance  
The smell of flint and steel  
A wheel of fate, a game of chance  
  
How I prayed just to get away  
To carry me anywhere  
Sometimes the angels punish us  
By answering our prayers  
By answering our prayers  
  
A face of naked evil  
Turns the young boy's blood to ice  
The deadly confrontation  
Such a dangerous device  
  
The glint of iron wheels  
Bodies spin in a clockwork dance  
The smell of flint and steel  
A wheel of fate, a game of chance  
  
Shout to warn the crowd  
Accusations ringing loud  
A ticking box, in the hand of the innocent  
The angry crowd moves toward him with bad intent  
  
How I prayed just to get away  
To carry me anywhere  
Sometimes the angels punish us  
By answering our prayers  
By answering our prayers  
  
The glint of iron wheels  
Bodies spin in a clockwork dance  
The smell of flint and steel  
A wheel of fate, a game of chance

"
Slayer,Circle Of Beliefs,/s/slayer/circle+of+beliefs_20126124.html,"Can't explain the other side  
Answers lost before their eyes  
Violence surges from inside  
A state of mind that never dies  
Born into a chosen way  
Life that doesn't fit today  
To die a painful death it seems  
Is better than your misery  
Contemplating rearranging  
Changing all your ways of thinking  
  
Everyday your life seems like  
It's pushed into a hole  
Acting out another's needs  
To rule a soul eternally  
Adjusting to another set  
Of values takes its toll  
Growing in a lunacy  
That plays on your stupidity  
  
Circle of beliefs  
Secrets never keep  
Living in a lie  
Right before your eyes  
Born without a brain  
Helpless in your name  
All you do is pray  
Living is your pain  
  
Mentality so small you can't  
Accept another side  
Your point of view a memory  
Because it doesn't mean a thing  
The resurrections waiting for  
A world without a sin  
The temples all will crumble  
While awaiting for it to begin  
  
Circle of beliefs  
Secrets never keep  
Living in a lie  
Right before your eyes  
Losing is your way  
Mental destiny  
I can see your strain  
You don't want to be saved  
  
Can't you see no validity  
Must control silencing of souls  
Show decay spreading through your brain  
Devastate the deviant will dominate  
  
Can't you see there's no validity  
Your way is not the only way  
Slow decay is spreading through your brain  
Don't you see the power of the enemy  
Tyranny total supremacy  
Control the silencing of souls  
Slavery within the entity  
Devastate, dominate  
  
Can't explain the reason why  
Someone would rather live than die  
If dying is the only way  
Top end a life of mental sins  
All your life he's been the cause  
A man impaled onto a cross  
Pure religious holocaust  
If religion dies it's not my boss  
  
Perception always biased  
Feeding off a fallacy  
Your systematic way of life  
Decided for you every night  
Intentional conflicting words  
Avoid solidity  
Blinded by the holy light  
That constantly consumes your mind  
  
Circle of beliefs  
Secrets never keep  
Living in a lie  
Right before your eyes  
Burning in my wake  
Souls are free to take  
Your following a fake  
Everyone awake

"
Townes Van Zandt,For The Sake Of The Song,/t/townes+van+zandt/for+the+sake+of+the+song_20139914.html,"Why does she sing  
Her sad songs for me,  
I'm not the one  
To tenderly bring  
Her soft sympathy  
I've just begun  
To see my way clear  
And it's plain,  
If I stop I will fall  
I can lay down a tear  
For her pain,  
Just a tear and that's all.  
  
What does she want me to do?  
She says that she knows  
That moments are rare  
I suppose that it's true  
Then on she goes  
To say I don't care,  
And she knows  
That I do  
  
Maybe she just has to sing, for the sake of the song  
And who do I think that I am to decide that she's wrong.  
  
She'd like to think that I'm cruel,  
But she knows that's a lie  
For I would be  
No more than a tool  
If I allowed her to cry  
All over me.  
  
Oh my sorrow is real  
Even though  
I can't change my plan  
If she could see how I feel  
Then I know  
That she'd understand  
  
Oh does she actually think I'm to blame?  
Does she really believe  
That some word of mine  
Can relieve  
All her pain?  
Can't she see that she grieves  
Just because she's been blindly deceived  
By her shame?  
  
Nothin's what it seems,  
Maybe she'll start someday  
To realize  
If she abandons her dreams,  
Then all the words she can say  
Are only lies  
When will she see  
That to gain  
Is only to lose?  
All that she offers me  
Are her chains,  
I got to refuse  
  
Oh but it's only to herself that she's lied  
She likes to pretend  
It's something that she must defend,  
With her pride  
And I don't intend  
To stand her and be the friend  
From whom she must hide

"
Tracy Chapman,Before Easter,/t/tracy+chapman/before+easter_20463751.html,"I may beg  
Beg for money  
I may lie and lay my body down  
Sell what I would give with love  
One day before Easter comes  
But I won't let Jesus find me  
  
I walk I eat I sleep  
In these streets I may be found  
Alive or dead or just reborn  
One day before Easter comes  
But I won't let Jesus find me  
  
Jesus knows what I've done  
I won't let him lift me up  
Before I can turn  
To look for him  
Before I can turn  
To look for him  
If Jesus comes around again  
  
I'll cry I'll cry  
I'll cry for help  
I'll let you be the one  
To try to redeem the sins of man  
One day before Easter comes  
But I won't let Jesus find me  
  
I'm gonna hide  
Hide from him  
Hide myself but not the sin  
I'm gonna hide  
Hide from him  
Hide myself but no the sin  
If Jesus comes around again  
I've got the rock the needle  
The bottle of sorrow  
And Jesus Jesus Jesus knows

"
Vince Gill,For The Last Time,/v/vince+gill/for+the+last+time_20144397.html,"One look, one kiss  
Just a few words  
Showed me such kindness  
Your eyes really see me  
Not for what I've been  
But for who I am and what I could be  
  
[Chorus]  
How did you know I was waiting?  
How did you know you were saving me?  
Oh what a gift to leave it all behind  
Lonely has known me for the last time  
  
This love is forever  
It won't be taken  
For granted not ever  
  
[Chorus]

"
Will Smith,I Gotta Go Home,/w/will+smith/i+gotta+go+home_20210082.html,"Yeah yeah yeah yeah yeah  
Yeah yeah baby ohh yeah  
Oh yeah oh yeah yeah  
I don't want nothin' baby  
Makin' me weak  
Makin' me weak  
Girl stop shakin' you got my will breakin'  
Love in Jamaica but I gotta go home  
I got my girl waitin', I'm supposed to land at eight and  
If I'm not their then I can't go home  
Ma you got me bakin', I'm about to make a mistake and  
I'm about to ask you to take me home  
Please stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
Ten days I'm in Jamaica workin'  
Ain't had a chance to get out  
And do too much a nuthin' else but a workin'  
It's killin' me  
Ain't had a chance to get that chicken jerkin'  
Responsibility tasting victory but desire lurkin'  
He callin' me, I been recordin' writing vibin' and rhymin'  
Nothin' but heat haven't even had a chance to see the island  
I need that  
Me and the team we got a dreamer comin'  
Despite we heard about through word of mouth is club asylum  
Lets finish up and like the breeze of the seas we arrive at the party  
Hostess she desire flirtin' heavily with me  
Got me thinkin' things I really probably shouldn't be  
Every time she move, she look at me  
Girl stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
I got my girl waitin', I'm supposed to land at eight and  
If I'm not their then I can't go home  
Ma you got me bakin', I'm about to make a mistake and  
I'm about to ask you to take me home  
Please stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
Every time she moves  
I don't know how to act  
Came to get my groove on not to get my groove back  
Her eyes deep enough to swim in, she grinnin'  
Her innocence inspire thoughts of sin an'  
Crazy right, she got a flower so long and smilin'  
Her shakin' makin Jamaica seem like temptation island  
I'm wilin' 'cause man she hot  
What I'm a do  
Feeling like the moment of truth  
Making my conscious loving and move  
What's a brother to do  
Makin' me feen, desire the Jamaican queen  
Making me hatin' to leave 'cause the shakin' is mean  
Wind ya hips, got me going fine to this island miss  
But I'm monogomous so far y'all  
Girl stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
I got my girl waitin', I'm supposed to land at eight and  
If I'm not their then I can't go home  
Ma you got me bakin', I'm about to make a mistake and  
I'm about to ask you to take me home  
Please stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
Could it be deseree looking at me  
Sending messages sweet as free  
Trying to get away but she won't let me  
Oh no I'm trying to get home  
Tell me what else is a man to do  
Temptation is coming at you  
I love my girl I've seen something new  
Oh no I gotta get home  
Me wan she so  
She wants you so  
I me na won go  
She wan you so  
She wan you so  
I me na wan go  
Me wan she so  
She wan she so  
I me na wan go  
Me wan she so  
She wan she so  
I me na wan go  
Girl stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
I got my girl waitin', I'm supposed to land at eight and  
If I'm not their then I can't go home  
Ma you got me bakin', I'm about to make a mistake and  
I'm about to ask you to take me home  
Please stop shakin', you got my will breakin'  
Love in Jamaica but I gotta go home  
I me wan she so  
She wants you so  
I me neva won go  
She wan you so  
She wan you so  
I me na wan go  
He wan she so  
She wan she so  
I me na wan go  
He wan she so  
She wan she so  
I me nevva wan go  
He wan she so  
She wan she so  
I me nevva wan go  

"
Wiz Khalifa,History In The Making,/w/wiz+khalifa/history+in+the+making_20752104.html,"I'm so incredible wait  
Wit no metal to waist  
I flow great  
And that'll level ya face  
But I'll still let a nigga have it  
You talk greasy but you still a fagot  
I front on cowards cause you niggas backwards  
I got my money right  
Game on top  
And it's been said that I'm the key to put this game on lock  
I'm from the city  
Of the triflin' hoods  
But when you see me  
Gotta smile on my face  
Nothin' sweet, it's just that life is good  
Yea, I dodged the hood  
Slums came up out that  
Rap game about that  
To gain pay wit out crack  
See Imma youngin' wit' too much on my plate  
To let some small change have a youngin' dumped in a cage  
I seen niggas make sells  
Niggas get knocked and make bail  
And take lives, they worries ain't jail  
Wit no regards for life cause they livin' ain't well  
Who gotta make it to heaven cause they livin' in hell  
But me I don't do much just keep to myself  
And stop these cock-suckin' motha-fuckas seekin' my wealth  
I was told the world's cold but I see for my self  
And I'm too hot to take the back seat or the shelf  
So I'm here  
For sum reason though they hate it to death  
The love's gone only hatred is left  
Only achin' and stress  
A king not be mistaken for less  
And this here is for the taking  
This is history in the making  
  
Where I'm from it's kinda hard to trust  
Cause the hate's from most of your own people  
They're fake and they're all see through  
Hate to see a nigga when he's stackin' his bucks  
Rather him be down in the dumps  
And out on his luck  
But I'll be damned if my grind stop  
My mind tickin' like the time watch  
And I'm gon be spittin' 'till the time's not  
Presently there  
I touch minds everywhere  
And I'll ride hopin' heaven is near  
See the pain in your eyes young wit every stare  
I seek peace, but these streets will never be fair  
Cause somebody went and took Greg's life  
Son reached  
Deceased  
No time to blink or think twice damn  
Wonder when it gonna be my time  
To meet death  
I'm stressed need to ease my mind  
And unless one of y'all try to see whats mine  
Then I'll eat through your flesh, bones and leave that spine  
U see I did the right thing  
I stayed up out the gun and knife game  
I knew about the pain it might bring  
And we all got problems  
I chose to smoke blunts just to drown 'em  
The top, but I rose from the bottom  
And I'm here now  
Ain't no body harming young  
My screw's loose they say somethings wrong wit young  
Ya time's up I'm just warning young  
Cause this here's for the taking,  
This is history in the making

"
Xavier Rudd,Anni Kookoo,/x/xavier+rudd/anni+kookoo_20823811.html,"The places that we live and the living that we did  
The places we were put and the things we were given  
He sings what they talk  
But they took away are pride but they didn't take our lives  
They took away the things that made us feel alive  
Said, Ooh ooh, what have we become?  
What have we become?  
Said, Ooh ooh, how did this become?  
How did this become? How did this become?  
In old woman we flex from the East to the West  
She thinks of her grandmother and her grandfather  
And strings that they had  
Now she looks to the arm, saw them sniffing on their drugs  
The drink in there has stolen so many souls  
And flooded her sacred blood  
She says, Ooh ooh, what have we become?  
What have we become?  
She says, Ooh ooh, how did this become?  
How did this become?  
She says, Ooh ooh, the bottle took away my son  
It took away my son  
She says, Ooh ooh, where are we gonna run?  
What have we become?  
She says, Ooh ooh, what have we become?  
What have we become?  
She says, Ooh ooh, how did this become?  
How did this become?  
She says, Ooh ooh, see the bottle took away my son  
It took away my son  
She says, Ooh ooh, where are we gonna run?  
What have we become?  

"
XTC,Here Comes President Kill Again,/x/xtc/here+comes+president+kill+again_20147791.html,"Here comes President Kill again,  
Surrounded by all of his killing men.  
Telling us who, why, where and when,  
President Kill wants killing again.  
  
Hooray, ring out the bells,  
King Conscience is dead.  
Hooray, now back in your cells,  
We've President Kill instead.  
  
Here comes President Kill again.  
Broadcasting from his killing den.  
Dressed in pounds and dollars and yen,  
President Kill wants killing again.  
  
Hooray, hang out the flags,  
Queen Caring is dead.  
Hooray, we'll stack body bags,  
For President Kill instead.  
  
Ain't democracy wonderful?  
Them Russians can't win!  
Ain't democracy wonderful?  
Lets us vote someone like that in.  
  
Here comes President Kill again,  
From pure White House to Number 10.  
Taking lives with a smoking pen,  
President Kill wants killing again.  
  
Hooray, everything's great,  
Now President Kill is dead.  
Hooray, I'll bet you can't wait,  
To vote for President Kill instead...

"
Zebrahead,Hell Yeah!,/z/zebrahead/hell+yeah_20754557.html,"Hell yeah, woo  
Punk rock trippin' with the flavor of hip hop  
Spittin' out venom as I'm watching all your heads bob  
Representing for the outcasts and the have nots  
Feigning to find light in a world that has blacked out  
Your middle fingers up, yeah, put 'em up, we've had enough  
We take a shot to the chin with a grin, we're tough  
We know exactly why you're here so make it clear, let's go  
We know you want to let's go, let's go  
Hell yeah, hell yeah, we want control  
Hell yeah, hell yeah, a scene to call our own  
Hell yeah, hell yeah, I grip the microphone  
And we're picking up speed like a rolling stone  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Rising from the ash, counter clash, there is no doubt  
Swinging from the rafters are the kids who never sold out  
Holding out for hope, this shit is dope, hear the crowds shout  
Fighting to survive, one day we'll make them tap out  
We'll raise your voices up, yeah, raise 'em up, we've had enough  
We're standing up and now we're being heard the gloves are off  
The voice is loud, we have the crowd, the time is now, let's go  
We know you want to let's go, let's go  
Hell yeah, hell yeah, we want control  
Hell yeah, hell yeah, a scene to call our own  
Hell yeah, hell yeah, I grip the microphone  
And we're picking up speed like a rolling stone  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Get up tonight, stand up and fight  
They are here, they are in sight, they're inside  
And I can't go alone on this microphone  
Is this on? Is this on?  
This flow is definitive, make your throat hurt  
A gagged voice with no choice, it's so limited  
Hell yeah, come on, hell yeah, it's on  
Bounce to the boom of the beat of the drum, drum  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Let's go, we can't live forever  
One note, the louder the better  
So let's go, we're in this together  
Can't you hear me?  
(Hell yeah, let's go)  
Hell yeah  

"
